,WellName,Date,Concentration
437,575-W-DELHI-RD,2017-12-31,0.0
438,575-W-DELHI-RD,2018-12-31,0.0
439,575-W-DELHI-RD,2019-12-31,0.0
440,4401-Park-West,2015-12-31,3.5066127452720157
441,4401-Park-West,2016-12-31,1.4422701564722828
442,4401-Park-West,2017-12-31,0.0
443,4401-Park-West,2018-12-31,0.0
444,4401-Park-West,2019-12-31,0.0
445,114-Myrtle,2015-12-31,0.0
446,114-Myrtle,2016-12-31,0.0
447,114-Myrtle,2017-12-31,0.0
448,114-Myrtle,2018-12-31,0.0
449,114-Myrtle,2019-12-31,0.0
450,4694-W-Liberty-Rd,2015-12-31,0.0
451,4694-W-Liberty-Rd,2016-12-31,0.0
452,4694-W-Liberty-Rd,2017-12-31,0.0
453,4694-W-Liberty-Rd,2018-12-31,0.0
454,4694-W-Liberty-Rd,2019-12-31,0.0
455,MW-140s,2015-12-31,0.0
456,MW-140s,2016-12-31,0.0
457,MW-140s,2017-12-31,0.0
458,MW-140s,2018-12-31,0.0
459,MW-140s,2019-12-31,0.0
460,4500-W-Liberty-Rd,2015-12-31,0.0
461,4500-W-Liberty-Rd,2016-12-31,0.0
462,4500-W-Liberty-Rd,2017-12-31,0.0
463,4500-W-Liberty-Rd,2018-12-31,0.0
464,4500-W-Liberty-Rd,2019-12-31,0.0
465,1080-Westview-Way,2015-12-31,0.0
466,1080-Westview-Way,2016-12-31,0.0
467,1080-Westview-Way,2017-12-31,0.0
468,1080-Westview-Way,2018-12-31,0.0
469,1080-Westview-Way,2019-12-31,0.0
470,3600-ELIZABETH-RD,2015-12-31,0.0
471,3600-ELIZABETH-RD,2016-12-31,0.0
472,3600-ELIZABETH-RD,2017-12-31,0.0
473,3600-ELIZABETH-RD,2018-12-31,0.0
474,3600-ELIZABETH-RD,2019-12-31,0.0
475,AE-1,2015-12-31,119.5362329112378
476,AE-1,2016-12-31,121.92255798537546
477,AE-1,2017-12-31,124.3023630456494
478,AE-1,2018-12-31,126.6821681059233
479,AE-1,2019-12-31,129.06197316619722
480,MW-102d,2015-12-31,0.0
481,MW-102d,2016-12-31,0.0
482,MW-102d,2017-12-31,0.0
483,MW-102d,2018-12-31,0.0
484,MW-102d,2019-12-31,0.0
485,MW-46,2015-12-31,138.777142582163
486,MW-46,2016-12-31,138.777142582163
487,MW-46,2017-12-31,138.777142582163
488,MW-46,2018-12-31,138.777142582163
489,MW-46,2019-12-31,138.777142582163
490,MW-123s,2015-12-31,0.0
491,MW-123s,2016-12-31,0.0
492,MW-123s,2017-12-31,0.0
493,MW-123s,2018-12-31,0.0
494,MW-123s,2019-12-31,0.0
495,MW-52i,2015-12-31,0.0
496,MW-52i,2016-12-31,0.0
497,MW-52i,2017-12-31,0.0
498,MW-52i,2018-12-31,0.0
499,MW-52i,2019-12-31,0.0
500,456-Clarendon,2015-12-31,743.8260923080051
501,456-Clarendon,2016-12-31,766.7772604659591
502,456-Clarendon,2017-12-31,789.7284286239131
503,456-Clarendon,2018-12-31,812.6795967818672
504,456-Clarendon,2019-12-31,835.6307649398212
505,MW-86,2015-12-31,0.0
506,MW-86,2016-12-31,0.0
507,MW-86,2017-12-31,0.0
508,MW-86,2018-12-31,0.0
509,MW-86,2019-12-31,0.0
510,MW-62s,2015-12-31,0.0
511,MW-62s,2016-12-31,0.0
512,MW-62s,2017-12-31,0.0
513,MW-62s,2018-12-31,0.0
514,MW-62s,2019-12-31,0.0
515,RL-13,2015-12-31,0.0
516,RL-13,2016-12-31,0.0
517,RL-13,2017-12-31,0.0
518,RL-13,2018-12-31,0.0
519,RL-13,2019-12-31,0.0
520,598-Sciomeadow-Dr,2015-12-31,0.0
521,598-Sciomeadow-Dr,2016-12-31,0.0
522,598-Sciomeadow-Dr,2017-12-31,0.0
523,598-Sciomeadow-Dr,2018-12-31,0.0
524,598-Sciomeadow-Dr,2019-12-31,0.0
525,531-W-DELHI-RD,2015-12-31,0.0
526,531-W-DELHI-RD,2016-12-31,0.0
527,531-W-DELHI-RD,2017-12-31,0.0
528,531-W-DELHI-RD,2018-12-31,0.0
529,531-W-DELHI-RD,2019-12-31,0.0
530,MW-131s,2015-12-31,0.0
531,MW-131s,2016-12-31,0.0
532,MW-131s,2017-12-31,0.0
533,MW-131s,2018-12-31,0.0
534,MW-131s,2019-12-31,0.0
535,MW-94d,2015-12-31,0.0
536,MW-94d,2016-12-31,0.0
537,MW-94d,2017-12-31,0.0
538,MW-94d,2018-12-31,0.0
539,MW-94d,2019-12-31,0.0
540,MW-135,2015-12-31,0.0
541,MW-135,2016-12-31,0.0
542,MW-135,2017-12-31,0.0
543,MW-135,2018-12-31,0.0
544,MW-135,2019-12-31,0.0
545,3365-Jackson-Rd,2015-12-31,180.71040971636907
546,3365-Jackson-Rd,2016-12-31,167.21710786199915
547,3365-Jackson-Rd,2017-12-31,153.72380600762924
548,3365-Jackson-Rd,2018-12-31,140.23050415325932
549,3365-Jackson-Rd,2019-12-31,126.7372022988894
550,345-W-DELHI-RD,2015-12-31,0.0
551,345-W-DELHI-RD,2016-12-31,0.0
552,345-W-DELHI-RD,2017-12-31,0.0
553,345-W-DELHI-RD,2018-12-31,0.0
554,345-W-DELHI-RD,2019-12-31,0.0
555,RL-11,2015-12-31,0.0
556,RL-11,2016-12-31,0.0
557,RL-11,2017-12-31,0.0
558,RL-11,2018-12-31,0.0
559,RL-11,2019-12-31,0.0
560,591-South-Wagner-Rd,2015-12-31,0.0
561,591-South-Wagner-Rd,2016-12-31,0.0
562,591-South-Wagner-Rd,2017-12-31,0.0
563,591-South-Wagner-Rd,2018-12-31,0.0
564,591-South-Wagner-Rd,2019-12-31,0.0
565,AE-3,2015-12-31,123.11398916557047
566,AE-3,2016-12-31,126.25961445902392
567,AE-3,2017-12-31,129.5247868098088
568,AE-3,2018-12-31,132.90950621792516
569,AE-3,2019-12-31,136.413772683373
570,MW-KD-1d,2015-12-31,169.08514362939778
571,MW-KD-1d,2016-12-31,194.0976744885716
572,MW-KD-1d,2017-12-31,232.11338528587635
573,MW-KD-1d,2018-12-31,254.27627634346675
574,MW-KD-1d,2019-12-31,259.1457430513412
575,LS-5,2015-12-31,2470.866666666667
576,LS-5,2016-12-31,2456.266666666667
577,LS-5,2017-12-31,2441.6666666666665
578,LS-5,2018-12-31,2427.0333333333333
579,LS-5,2019-12-31,2412.4333333333334
580,TW-19,2015-12-31,790.7889114042005
