,Bore,Depth1,Depth2,SampleDate,Value,Elevation,lat,lon
7466,MW-32,57.0,62.0,2017-08-21 00:00:00,18.0,923.0299,42.2798749288653,-83.8062217601649
7467,MW-32,57.0,62.0,2017-11-03 00:00:00,18.0,923.0299,42.2798749288653,-83.8062217601649
7468,MW-32,57.0,62.0,2018-01-26 00:00:00,19.0,923.0299,42.2798749288653,-83.8062217601649
7469,MW-32,57.0,62.0,2018-05-03 00:00:00,22.0,923.0299,42.2798749288653,-83.8062217601649
7470,MW-32,57.0,62.0,2018-08-01 00:00:00,24.0,923.0299,42.2798749288653,-83.8062217601649
7471,MW-32,57.0,62.0,2018-10-10 00:00:00,23.0,923.0299,42.2798749288653,-83.8062217601649
7472,MW-32,57.0,62.0,2019-02-21 00:00:00,23.0,923.0299,42.2798749288653,-83.8062217601649
7473,MW-32,57.0,62.0,2019-04-22 00:00:00,21.0,923.0299,42.2798749288653,-83.8062217601649
7474,MW-32,57.0,62.0,2019-07-15 00:00:00,22.0,923.0299,42.2798749288653,-83.8062217601649
7475,MW-32,57.0,62.0,2019-10-24 00:00:00,22.0,923.0299,42.2798749288653,-83.8062217601649
7476,MW-32,57.0,62.0,2020-01-30 00:00:00,19.0,923.0299,42.2798749288653,-83.8062217601649
7477,MW-32,57.0,62.0,2020-05-19 00:00:00,21.0,923.0299,42.2798749288653,-83.8062217601649
7478,MW-32,57.0,62.0,2020-09-02 00:00:00,17.0,923.0299,42.2798749288653,-83.8062217601649
7479,MW-32,57.0,62.0,2020-10-07 00:00:00,18.0,923.0299,42.2798749288653,-83.8062217601649
7480,MW-34d,88.0,93.0,1990-02-02 00:00:00,3.0,916.1024,42.27894184271744,-83.8095485156253
7481,MW-34d,88.0,93.0,1990-07-31 00:00:00,3.0,916.1024,42.27894184271744,-83.8095485156253
7482,MW-34d,88.0,93.0,1991-01-18 00:00:00,3.0,916.1024,42.27894184271744,-83.8095485156253
7483,MW-34d,88.0,93.0,1991-08-31 00:00:00,1.0,916.1024,42.27894184271744,-83.8095485156253
7484,MW-34d,88.0,93.0,1992-02-18 00:00:00,4.0,916.1024,42.27894184271744,-83.8095485156253
7485,MW-34d,88.0,93.0,1992-07-21 00:00:00,1.0,916.1024,42.27894184271744,-83.8095485156253
7486,MW-34d,88.0,93.0,1993-03-04 00:00:00,4.0,916.1024,42.27894184271744,-83.8095485156253
7487,MW-34d,88.0,93.0,1993-08-23 00:00:00,2.0,916.1024,42.27894184271744,-83.8095485156253
7488,MW-34d,88.0,93.0,1995-10-31 00:00:00,1.0,916.1024,42.27894184271744,-83.8095485156253
7489,MW-34d,88.0,93.0,1996-04-02 00:00:00,4.0,916.1024,42.27894184271744,-83.8095485156253
7490,MW-34d,88.0,93.0,1997-05-14 00:00:00,2.0,916.1024,42.27894184271744,-83.8095485156253
7491,MW-34d,88.0,93.0,2001-08-14 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7492,MW-34d,88.0,93.0,2002-07-11 00:00:00,1.0,916.1024,42.27894184271744,-83.8095485156253
7493,MW-34d,88.0,93.0,2003-07-08 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7494,MW-34d,88.0,93.0,2004-07-26 00:00:00,1.0,916.1024,42.27894184271744,-83.8095485156253
7495,MW-34d,88.0,93.0,2005-07-28 00:00:00,2.0,916.1024,42.27894184271744,-83.8095485156253
7496,MW-34d,88.0,93.0,2006-07-10 00:00:00,1.0,916.1024,42.27894184271744,-83.8095485156253
7497,MW-34d,88.0,93.0,2007-08-15 00:00:00,1.0,916.1024,42.27894184271744,-83.8095485156253
7498,MW-34d,88.0,93.0,2008-07-15 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7499,MW-34d,88.0,93.0,2009-08-11 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7500,MW-34d,88.0,93.0,2010-08-06 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7501,MW-34d,88.0,93.0,2011-09-18 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7502,MW-34d,88.0,93.0,2011-10-18 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7503,MW-34d,88.0,93.0,2012-01-10 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7504,MW-34d,88.0,93.0,2012-04-18 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7505,MW-34d,88.0,93.0,2012-07-30 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7506,MW-34d,88.0,93.0,2012-10-22 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7507,MW-34d,88.0,93.0,2013-01-16 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7508,MW-34d,88.0,93.0,2013-05-07 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7509,MW-34d,88.0,93.0,2013-08-22 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7510,MW-34d,88.0,93.0,2013-10-11 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7511,MW-34d,88.0,93.0,2014-02-12 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7512,MW-34d,88.0,93.0,2014-04-10 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7513,MW-34d,88.0,93.0,2015-08-14 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7514,MW-34d,88.0,93.0,2016-06-24 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7515,MW-34d,88.0,93.0,2016-09-10 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7516,MW-34d,88.0,93.0,2016-11-21 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7517,MW-34d,88.0,93.0,2017-02-09 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7518,MW-34d,88.0,93.0,2017-05-03 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7519,MW-34d,88.0,93.0,2017-08-07 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7520,MW-34d,88.0,93.0,2017-11-02 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7521,MW-34d,88.0,93.0,2018-01-26 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7522,MW-34d,88.0,93.0,2018-05-02 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7523,MW-34d,88.0,93.0,2018-08-02 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7524,MW-34d,88.0,93.0,2018-10-17 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7525,MW-34d,88.0,93.0,2019-02-22 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7526,MW-34d,88.0,93.0,2019-04-22 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7527,MW-34d,88.0,93.0,2019-07-30 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7528,MW-34d,88.0,93.0,2019-10-28 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7529,MW-34d,88.0,93.0,2020-01-30 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7530,MW-34d,88.0,93.0,2020-05-20 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7531,MW-34d,88.0,93.0,2020-08-24 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7532,MW-34d,88.0,93.0,2020-10-09 00:00:00,0.5,916.1024,42.27894184271744,-83.8095485156253
7533,MW-34s,45.0,50.0,1989-12-29 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7534,MW-34s,45.0,50.0,1990-02-02 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7535,MW-34s,45.0,50.0,1990-07-31 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7536,MW-34s,45.0,50.0,1991-01-17 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7537,MW-34s,45.0,50.0,1991-08-13 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7538,MW-34s,45.0,50.0,1992-02-18 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7539,MW-34s,45.0,50.0,1992-07-21 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7540,MW-34s,45.0,50.0,1993-03-04 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7541,MW-34s,45.0,50.0,1995-10-31 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7542,MW-34s,45.0,50.0,1996-04-02 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7543,MW-34s,45.0,50.0,1997-05-14 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7544,MW-34s,45.0,50.0,2001-01-28 00:00:00,1.0,914.7972,42.27896975527511,-83.80964434507385
7545,MW-34s,45.0,50.0,2001-08-14 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7546,MW-34s,45.0,50.0,2002-09-05 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7547,MW-34s,45.0,50.0,2002-11-14 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7548,MW-34s,45.0,50.0,2003-07-08 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7549,MW-34s,45.0,50.0,2004-07-26 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7550,MW-34s,45.0,50.0,2005-07-28 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7551,MW-34s,45.0,50.0,2006-07-10 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7552,MW-34s,45.0,50.0,2007-08-15 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7553,MW-34s,45.0,50.0,2008-07-15 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7554,MW-34s,45.0,50.0,2009-08-11 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7555,MW-34s,45.0,50.0,2010-08-06 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7556,MW-34s,45.0,50.0,2011-09-18 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7557,MW-34s,45.0,50.0,2011-10-18 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7558,MW-34s,45.0,50.0,2012-01-10 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7559,MW-34s,45.0,50.0,2012-04-18 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7560,MW-34s,45.0,50.0,2012-07-30 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7561,MW-34s,45.0,50.0,2012-10-22 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7562,MW-34s,45.0,50.0,2013-01-16 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7563,MW-34s,45.0,50.0,2013-05-31 00:00:00,3.0,914.7972,42.27896975527511,-83.80964434507385
7564,MW-34s,45.0,50.0,2013-06-19 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7565,MW-34s,45.0,50.0,2013-08-22 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7566,MW-34s,45.0,50.0,2013-10-11 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7567,MW-34s,45.0,50.0,2014-02-12 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7568,MW-34s,45.0,50.0,2014-04-10 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7569,MW-34s,45.0,50.0,2015-08-14 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7570,MW-34s,45.0,50.0,2016-06-24 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7571,MW-34s,45.0,50.0,2016-09-10 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7572,MW-34s,45.0,50.0,2016-11-21 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7573,MW-34s,45.0,50.0,2017-02-09 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7574,MW-34s,45.0,50.0,2017-05-03 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7575,MW-34s,45.0,50.0,2017-08-07 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7576,MW-34s,45.0,50.0,2017-11-02 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7577,MW-34s,45.0,50.0,2018-01-26 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7578,MW-34s,45.0,50.0,2018-05-02 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7579,MW-34s,45.0,50.0,2018-08-02 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7580,MW-34s,45.0,50.0,2018-10-11 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7581,MW-34s,45.0,50.0,2019-02-22 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7582,MW-34s,45.0,50.0,2019-04-22 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7583,MW-34s,45.0,50.0,2019-07-30 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7584,MW-34s,45.0,50.0,2019-10-28 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7585,MW-34s,45.0,50.0,2020-03-02 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7586,MW-34s,45.0,50.0,2020-05-20 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7587,MW-34s,45.0,50.0,2020-08-24 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7588,MW-34s,45.0,50.0,2020-10-09 00:00:00,0.5,914.7972,42.27896975527511,-83.80964434507385
7589,MW-35,39.0,42.0,1990-01-04 00:00:00,3.0,906.3697,42.28150345442897,-83.80813988948574
7590,MW-35,39.0,42.0,1990-02-02 00:00:00,0.5,906.3697,42.28150345442897,-83.80813988948574
7591,MW-35,39.0,42.0,1990-08-02 00:00:00,0.5,906.3697,42.28150345442897,-83.80813988948574
7592,MW-35,39.0,42.0,1991-01-18 00:00:00,0.5,906.3697,42.28150345442897,-83.80813988948574
7593,MW-35,39.0,42.0,1991-08-14 00:00:00,0.5,906.3697,42.28150345442897,-83.80813988948574
7594,MW-35,39.0,42.0,1992-02-18 00:00:00,3.0,906.3697,42.28150345442897,-83.80813988948574
7595,MW-35,39.0,42.0,1992-07-22 00:00:00,2.0,906.3697,42.28150345442897,-83.80813988948574
7596,MW-35,39.0,42.0,1993-03-04 00:00:00,2.0,906.3697,42.28150345442897,-83.80813988948574
7597,MW-35,39.0,42.0,1993-08-24 00:00:00,2.0,906.3697,42.28150345442897,-83.80813988948574
7598,MW-35,39.0,42.0,1995-10-31 00:00:00,3.0,906.3697,42.28150345442897,-83.80813988948574
7599,MW-35,39.0,42.0,1996-04-02 00:00:00,10.0,906.3697,42.28150345442897,-83.80813988948574
7600,MW-35,39.0,42.0,1997-05-13 00:00:00,12.0,906.3697,42.28150345442897,-83.80813988948574
7601,MW-35,39.0,42.0,2001-08-08 00:00:00,24.0,906.3697,42.28150345442897,-83.80813988948574
7602,MW-35,39.0,42.0,2002-07-12 00:00:00,6.0,906.3697,42.28150345442897,-83.80813988948574
7603,MW-35,39.0,42.0,2002-11-14 00:00:00,8.0,906.3697,42.28150345442897,-83.80813988948574
7604,MW-35,39.0,42.0,2003-07-08 00:00:00,5.0,906.3697,42.28150345442897,-83.80813988948574
7605,MW-35,39.0,42.0,2004-08-02 00:00:00,10.0,906.3697,42.28150345442897,-83.80813988948574
7606,MW-35,39.0,42.0,2005-08-01 00:00:00,10.0,906.3697,42.28150345442897,-83.80813988948574
7607,MW-35,39.0,42.0,2006-07-11 00:00:00,6.0,906.3697,42.28150345442897,-83.80813988948574
7608,MW-35,39.0,42.0,2007-08-13 00:00:00,6.0,906.3697,42.28150345442897,-83.80813988948574
7609,MW-35,39.0,42.0,2008-07-15 00:00:00,7.0,906.3697,42.28150345442897,-83.80813988948574
7610,MW-35,39.0,42.0,2009-08-10 00:00:00,12.0,906.3697,42.28150345442897,-83.80813988948574
7611,MW-35,39.0,42.0,2010-08-06 00:00:00,8.0,906.3697,42.28150345442897,-83.80813988948574
7612,MW-35,39.0,42.0,2011-09-18 00:00:00,7.0,906.3697,42.28150345442897,-83.80813988948574
7613,MW-35,39.0,42.0,2011-10-18 00:00:00,11.0,906.3697,42.28150345442897,-83.80813988948574
7614,MW-35,39.0,42.0,2012-01-11 00:00:00,12.0,906.3697,42.28150345442897,-83.80813988948574
7615,MW-35,39.0,42.0,2012-05-11 00:00:00,8.0,906.3697,42.28150345442897,-83.80813988948574
7616,MW-35,39.0,42.0,2012-07-31 00:00:00,8.0,906.3697,42.28150345442897,-83.80813988948574
7617,MW-35,39.0,42.0,2012-10-22 00:00:00,3.0,906.3697,42.28150345442897,-83.80813988948574
7618,MW-35,39.0,42.0,2013-01-16 00:00:00,6.0,906.3697,42.28150345442897,-83.80813988948574
7619,MW-35,39.0,42.0,2013-05-07 00:00:00,11.0,906.3697,42.28150345442897,-83.80813988948574
7620,MW-35,39.0,42.0,2013-08-30 00:00:00,10.0,906.3697,42.28150345442897,-83.80813988948574
7621,MW-35,39.0,42.0,2013-10-11 00:00:00,7.0,906.3697,42.28150345442897,-83.80813988948574
7622,MW-35,39.0,42.0,2014-02-13 00:00:00,5.0,906.3697,42.28150345442897,-83.80813988948574
7623,MW-35,39.0,42.0,2014-04-30 00:00:00,5.0,906.3697,42.28150345442897,-83.80813988948574
7624,MW-35,39.0,42.0,2014-08-29 00:00:00,4.0,906.3697,42.28150345442897,-83.80813988948574
7625,MW-35,39.0,42.0,2014-10-29 00:00:00,4.0,906.3697,42.28150345442897,-83.80813988948574
7626,MW-35,39.0,42.0,2015-01-27 00:00:00,3.0,906.3697,42.28150345442897,-83.80813988948574
7627,MW-35,39.0,42.0,2015-05-13 00:00:00,5.0,906.3697,42.28150345442897,-83.80813988948574
7628,MW-35,39.0,42.0,2015-07-28 00:00:00,4.0,906.3697,42.28150345442897,-83.80813988948574
7629,MW-35,39.0,42.0,2015-11-13 00:00:00,4.0,906.3697,42.28150345442897,-83.80813988948574
7630,MW-35,39.0,42.0,2016-02-24 00:00:00,4.0,906.3697,42.28150345442897,-83.80813988948574
7631,MW-35,39.0,42.0,2016-04-18 00:00:00,4.0,906.3697,42.28150345442897,-83.80813988948574
7632,MW-35,39.0,42.0,2016-09-10 00:00:00,3.7,906.3697,42.28150345442897,-83.80813988948574
7633,MW-35,39.0,42.0,2016-11-21 00:00:00,3.7,906.3697,42.28150345442897,-83.80813988948574
7634,MW-35,39.0,42.0,2017-02-14 00:00:00,2.9,906.3697,42.28150345442897,-83.80813988948574
7635,MW-35,39.0,42.0,2017-05-04 00:00:00,3.2,906.3697,42.28150345442897,-83.80813988948574
7636,MW-35,39.0,42.0,2017-08-07 00:00:00,3.2,906.3697,42.28150345442897,-83.80813988948574
7637,MW-35,39.0,42.0,2017-11-02 00:00:00,3.2,906.3697,42.28150345442897,-83.80813988948574
7638,MW-35,39.0,42.0,2018-03-13 00:00:00,3.0,906.3697,42.28150345442897,-83.80813988948574
7639,MW-35,39.0,42.0,2018-05-02 00:00:00,3.0,906.3697,42.28150345442897,-83.80813988948574
7640,MW-35,39.0,42.0,2018-08-02 00:00:00,3.1,906.3697,42.28150345442897,-83.80813988948574
7641,MW-35,39.0,42.0,2018-10-11 00:00:00,3.3,906.3697,42.28150345442897,-83.80813988948574
7642,MW-35,39.0,42.0,2019-03-08 00:00:00,3.3,906.3697,42.28150345442897,-83.80813988948574
7643,MW-35,39.0,42.0,2019-04-22 00:00:00,2.4,906.3697,42.28150345442897,-83.80813988948574
7644,MW-35,39.0,42.0,2019-07-30 00:00:00,2.4,906.3697,42.28150345442897,-83.80813988948574
7645,MW-35,39.0,42.0,2019-10-24 00:00:00,2.0,906.3697,42.28150345442897,-83.80813988948574
7646,MW-35,39.0,42.0,2020-03-02 00:00:00,2.8,906.3697,42.28150345442897,-83.80813988948574
7647,MW-35,39.0,42.0,2020-05-20 00:00:00,2.9,906.3697,42.28150345442897,-83.80813988948574
7648,MW-35,39.0,42.0,2020-08-25 00:00:00,2.3,906.3697,42.28150345442897,-83.80813988948574
7649,MW-35,39.0,42.0,2020-10-14 00:00:00,2.7,906.3697,42.28150345442897,-83.80813988948574
7650,MW-36,65.0,70.0,1992-09-04 00:00:00,19.0,912.1547,42.27963779590689,-83.80933167886536
7651,MW-36,65.0,70.0,1993-03-04 00:00:00,8.0,912.1547,42.27963779590689,-83.80933167886536
7652,MW-36,65.0,70.0,1993-08-24 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7653,MW-36,65.0,70.0,1995-10-31 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7654,MW-36,65.0,70.0,1996-04-02 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7655,MW-36,65.0,70.0,2001-08-08 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7656,MW-36,65.0,70.0,2002-07-11 00:00:00,3.0,912.1547,42.27963779590689,-83.80933167886536
7657,MW-36,65.0,70.0,2002-11-14 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7658,MW-36,65.0,70.0,2003-07-08 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7659,MW-36,65.0,70.0,2004-08-02 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7660,MW-36,65.0,70.0,2005-08-01 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7661,MW-36,65.0,70.0,2006-07-11 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7662,MW-36,65.0,70.0,2007-08-15 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7663,MW-36,65.0,70.0,2008-07-15 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7664,MW-36,65.0,70.0,2009-08-10 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7665,MW-36,65.0,70.0,2010-08-06 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7666,MW-36,65.0,70.0,2011-09-18 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7667,MW-36,65.0,70.0,2012-07-30 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7668,MW-36,65.0,70.0,2013-08-29 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7669,MW-36,65.0,70.0,2014-09-04 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7670,MW-36,65.0,70.0,2015-07-28 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7671,MW-36,65.0,70.0,2016-09-10 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7672,MW-36,65.0,70.0,2017-08-03 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7673,MW-36,65.0,70.0,2018-08-15 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7674,MW-36,65.0,70.0,2019-07-15 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7675,MW-36,65.0,70.0,2020-08-25 00:00:00,0.5,912.1547,42.27963779590689,-83.80933167886536
7676,MW-37,67.0,70.0,1992-09-04 00:00:00,29000.0,923.5244,42.27745908531634,-83.80769194389282
7677,MW-37,67.0,70.0,1993-03-04 00:00:00,34700.0,923.5244,42.27745908531634,-83.80769194389282
7678,MW-37,67.0,70.0,1993-11-22 00:00:00,30000.0,923.5244,42.27745908531634,-83.80769194389282
7679,MW-37,67.0,70.0,1995-10-31 00:00:00,24500.0,923.5244,42.27745908531634,-83.80769194389282
7680,MW-37,67.0,70.0,1996-04-02 00:00:00,32000.0,923.5244,42.27745908531634,-83.80769194389282
7681,MW-37,67.0,70.0,1997-05-15 00:00:00,25430.0,923.5244,42.27745908531634,-83.80769194389282
7682,MW-37,67.0,70.0,1997-10-20 00:00:00,21200.0,923.5244,42.27745908531634,-83.80769194389282
7683,MW-37,67.0,70.0,1997-11-18 00:00:00,27900.0,923.5244,42.27745908531634,-83.80769194389282
7684,MW-37,67.0,70.0,1997-12-15 00:00:00,30500.0,923.5244,42.27745908531634,-83.80769194389282
7685,MW-37,67.0,70.0,1998-02-23 00:00:00,39600.0,923.5244,42.27745908531634,-83.80769194389282
7686,MW-37,67.0,70.0,1998-03-23 00:00:00,33700.0,923.5244,42.27745908531634,-83.80769194389282
7687,MW-37,67.0,70.0,1998-04-22 00:00:00,29700.0,923.5244,42.27745908531634,-83.80769194389282
7688,MW-37,67.0,70.0,1998-05-19 00:00:00,37800.0,923.5244,42.27745908531634,-83.80769194389282
7689,MW-37,67.0,70.0,1998-06-18 00:00:00,60100.0,923.5244,42.27745908531634,-83.80769194389282
7690,MW-37,67.0,70.0,1998-07-17 00:00:00,41300.0,923.5244,42.27745908531634,-83.80769194389282
7691,MW-37,67.0,70.0,1998-08-27 00:00:00,29270.0,923.5244,42.27745908531634,-83.80769194389282
7692,MW-37,67.0,70.0,1998-09-22 00:00:00,43900.0,923.5244,42.27745908531634,-83.80769194389282
7693,MW-37,67.0,70.0,1999-02-01 00:00:00,37700.0,923.5244,42.27745908531634,-83.80769194389282
7694,MW-37,67.0,70.0,1999-08-20 00:00:00,33800.0,923.5244,42.27745908531634,-83.80769194389282
7695,MW-37,67.0,70.0,1999-11-26 00:00:00,30400.0,923.5244,42.27745908531634,-83.80769194389282
7696,MW-37,67.0,70.0,2000-02-25 00:00:00,29800.0,923.5244,42.27745908531634,-83.80769194389282
7697,MW-37,67.0,70.0,2000-05-25 00:00:00,27580.0,923.5244,42.27745908531634,-83.80769194389282
7698,MW-37,67.0,70.0,2000-08-24 00:00:00,9830.0,923.5244,42.27745908531634,-83.80769194389282
7699,MW-37,67.0,70.0,2001-02-21 00:00:00,1080.0,923.5244,42.27745908531634,-83.80769194389282
7700,MW-37,67.0,70.0,2001-05-07 00:00:00,373.0,923.5244,42.27745908531634,-83.80769194389282
7701,MW-37,67.0,70.0,2001-08-07 00:00:00,773.0,923.5244,42.27745908531634,-83.80769194389282
7702,MW-37,67.0,70.0,2001-10-01 00:00:00,576.0,923.5244,42.27745908531634,-83.80769194389282
7703,MW-37,67.0,70.0,2002-02-01 00:00:00,607.0,923.5244,42.27745908531634,-83.80769194389282
7704,MW-37,67.0,70.0,2002-04-11 00:00:00,766.0,923.5244,42.27745908531634,-83.80769194389282
7705,MW-37,67.0,70.0,2002-07-18 00:00:00,602.0,923.5244,42.27745908531634,-83.80769194389282
7706,MW-37,67.0,70.0,2002-10-16 00:00:00,1061.0,923.5244,42.27745908531634,-83.80769194389282
7707,MW-37,67.0,70.0,2003-01-22 00:00:00,1374.0,923.5244,42.27745908531634,-83.80769194389282
7708,MW-37,67.0,70.0,2003-04-30 00:00:00,1940.0,923.5244,42.27745908531634,-83.80769194389282
7709,MW-37,67.0,70.0,2003-08-11 00:00:00,1690.0,923.5244,42.27745908531634,-83.80769194389282
7710,MW-37,67.0,70.0,2003-10-13 00:00:00,1839.0,923.5244,42.27745908531634,-83.80769194389282
7711,MW-37,67.0,70.0,2004-01-29 00:00:00,1276.0,923.5244,42.27745908531634,-83.80769194389282
7712,MW-37,67.0,70.0,2004-04-16 00:00:00,1186.0,923.5244,42.27745908531634,-83.80769194389282
7713,MW-37,67.0,70.0,2004-07-16 00:00:00,870.0,923.5244,42.27745908531634,-83.80769194389282
7714,MW-37,67.0,70.0,2004-10-18 00:00:00,544.0,923.5244,42.27745908531634,-83.80769194389282
7715,MW-37,67.0,70.0,2005-01-17 00:00:00,466.0,923.5244,42.27745908531634,-83.80769194389282
7716,MW-37,67.0,70.0,2005-04-22 00:00:00,376.0,923.5244,42.27745908531634,-83.80769194389282
